ID,User,Date,Tweet
1338243375938609153,LittyGraphics,2020-12-13 22:04:18,"@Bigbosstina @hollytamalle 𝒅𝒐 𝒚𝒐𝒖 𝒏𝒆𝒆𝒅 𝒂 q𝒖𝒂𝒍𝒊𝒕𝒚 𝑪𝒂𝒓𝒕𝒐𝒐𝒏 𝒈𝒓𝒂𝒑𝒉𝒊𝒄𝒔 𝒐𝒓 𝑳𝒐𝒈𝒐🇺🇸, 𝑭𝒍𝒚𝒆𝒓𝒔🇨🇦, 𝑩𝒂𝒏𝒏𝒆𝒓𝒔🇺🇸, 𝑪𝒂𝒓𝒕𝒐𝒐𝒏 𝒗𝒊𝒅𝒆𝒐🎥, 𝒊… https://t.co/D7HA1OF05f"
1338243375934427141,Oostwalum,2020-12-13 22:04:18,"RT @EquineRabbit: I am a passionate equestrian, a skilled dressage rider (trained to Grand Prix) and have retrained many a difficult horse.…"
1338243375934418949,classySewerRat,2020-12-13 22:04:18,"RT @Kitsickles: These two &gt;&gt;&gt; 😌 also  speedpaint of it!!: https://t.co/K5Ni9HeLbg
@SaintsofGames @skeppyextra
#badboyhalofanart #SkeppyFanA…"
1338243375934402562,Aye_Rain,2020-12-13 22:04:18,Aye where that corner the Lions took at 3?
1338243375934353411,sydneygxekwa2,2020-12-13 22:04:18,@AmaZuluFootball is really becoming that brand. Wish you all the best.
1338243375934345216,phillydome2,2020-12-13 22:04:18,If Aaron Rodgers isn't MVP....
1338243375934259200,JesseJChick,2020-12-13 22:04:18,"The Canadian Siege community has seemingly never been as excited for something as they are for these SI quals.

Say… https://t.co/Fx3tZhFDg7"
1338243375930232833,Deft_Bron,2020-12-13 22:04:18,@TheWunWuy SimplyFunGuy 🐺
1338243375926030338,I_DontMiss,2020-12-13 22:04:18,@leetru3 It’s looking like that
1338243375921844225,romanticlakes,2020-12-13 22:04:18,did i ask? https://t.co/YDC9UUOHaX
1338243375917568000,BynumInDaPost,2020-12-13 22:04:18,@36westbrook That boy got a lot of guts on 4th down to throw that!
1338243375913439235,kwazi_worldwide,2020-12-13 22:04:18,RT @premiumafricain: @CPLEWSS @IamGuet @ManUnitedZone_ This wont get them other birds who use iphones to shag you bruh.
1338243375913431041,_MrPerfect1017,2020-12-13 22:04:18,Jalen Hurts give me Mcnabb vibes I think he gone be special in Philly
1338243375909232642,HEARTLINEEE,2020-12-13 22:04:18,"@WAITFORMETOTALK “i think about him a lot as well, maybe if he wasn’t fine as hell” and “he’s in your bed but i’m in your twitch chat”"
1338243375900872706,deejdeege,2020-12-13 22:04:18,Much more realistic than the usual Christmas car commercials https://t.co/BPGJxFHhMb
1338243375900717056,AyerAdam,2020-12-13 22:04:18,One of these two teams took a running back top 5 https://t.co/QXx9gHCLxk
1338243375892484096,walesbond,2020-12-13 22:04:18,I Love This Gameeeeee 😂😂😂 https://t.co/FllXPoWjOU
1338243375892471810,imdanato,2020-12-13 22:04:18,"RT @Der_Kevin: found a hard drive that i thought I lost, and with that a project i completely forgot : fifa battle royal https://t.co/7fJ42…"
1338243375884095490,AgwunchaEsther,2020-12-13 22:04:18,"RT @Bolt_Global: ⚡️Join our Sri Lanka Community #AMA with BOLT Founders @JamalHassim &amp; @ladyxtel⚡️

Another AMA coming-up for our Nation Gr…"
1338243375875694598,louismicheal99,2020-12-13 22:04:18,"RT @ChidiOdinkalu: If the North heads @NGRPresident, @nassnigeria, judiciary, @HQNigerianArmy, @FinMinNigeria, @PoliceNG, 
@FMICNigeria, @p…"
1338243375875678211,JPMendelson,2020-12-13 22:04:18,"Alabama is extremely good and it shoes, I mean shows. https://t.co/CE4IWvUwZg"
1338243375875538945,WholePlateWay,2020-12-13 22:04:18,"RT @ireadya: Get ready for an epic sci-fi and fantasy event with @elsiechapman, @nielsenwriter, @Benjamin0liver, and @getnicced! ✨ Join us…"
1338243375867322368,kalexfromchiraq,2020-12-13 22:04:18,@KingCharlesU at least pretend to like the music 😒
1338243375867236352,freedom88153770,2020-12-13 22:04:18,@realDonaldTrump @BrianKempGA @dougducey Stop the steal. 4 more years President Trump won 2020-2024🥰😀😀
1338243375867162625,schlock13,2020-12-13 22:04:18,RT @Senator_Patrick: .@exxonmobil_aus is the biggest non-corporate tax payer with $55.6B in revenue over six years and zero corporate tax p…
1338243375863099393,iHugBenito,2020-12-13 22:04:18,RT @Dior: Check out the lighthearted behind-the-scenes ambiance in this video from her @BazaarKorea editorial shoot in which Jisoo from @YG…
1338243375854723073,MySASoccerTips,2020-12-13 22:04:18,"Pool Results for 2020-12-13 HOLLYSIXA SUN 13 INT SIXA (GR 1 Tips: 1, X, X, 2, 1, 1"
1338243375846178816,andrew_pereira5,2020-12-13 22:04:18,"RT @somu1215: TIME decides who you meet in life,
Your HEART decides who you want in your life,
Your BEHAVIOUR decides who stays in your lif…"
1338243375842156548,rynogt4,2020-12-13 22:04:18,"RT @jparaLove: DMCA safe Guitar Hero on Twitch, 2020 https://t.co/gdZrvRbXqT"
1338243375842152451,therealconks,2020-12-13 22:04:18,@LizDavies14 @DonnaWarburton1 But we the people are mostly following the rules. The rules say that people living in… https://t.co/6i1I9vmrDS
1338243375842140164,PaypaTreal,2020-12-13 22:04:18,"🗣🗣If that SEX come w/o head, take it back😂I ordered the combo b*tch 😭🤣‼️"
1338243375842136072,natemarsh_2106,2020-12-13 22:04:18,@JimRive24616961 @Junnemufc @LemonPepperLu @NFL @steelers hahaha someone’s quiet
1338243375842127873,positionsmwah,2020-12-13 22:04:18,@dangeroumann help 😭
1338243375837949958,SpadeDevils,2020-12-13 22:04:18,@Cactuss_Jack Icey
1338243375829540865,RobinStroup,2020-12-13 22:04:18,"RT @atrupar: Jake Tapper: ""President Trump did us a favor by exposing these elected officials. They are definitionally people who signed on…"
1338243375825383427,PodTier,2020-12-13 22:04:18,Craaazy https://t.co/MVsBzi20eO
1338243375816790016,spectrum1,2020-12-13 22:04:18,This is great way to tell something which is of course is not great at all https://t.co/jSBaSMQSZ1
1338243375808585731,bandnentx2,2020-12-13 22:04:18,"ActuAnimaux &gt; #Anipals #ClickerCrew #StrongerTogether2020
#ATTENTION: Collections for SICLO, GRETA will end to make… https://t.co/q00haRibys"
1338243375804284934,emirolled,2020-12-13 22:04:18,RT @ethanbenjamin00: graphic design is my passion https://t.co/JrMZOwevrt
1338243375783440385,emioludayojoel,2020-12-13 22:04:18,"@Tutuj14 Sure,but until you meet that special someone"
1338243375783243776,510Rogelioo,2020-12-13 22:04:18,oh i’m hiding everything😭 https://t.co/bwWRNIItBt
1338243375775031297,ThisNiggaK,2020-12-13 22:04:18,Prince Swanny - Tell Me https://t.co/EMoxXAm6zB via @YouTube
1338243375774961677,Barmedahley,2020-12-13 22:04:18,"RT @MessiStats_: Messi's 642 official goals for Barcelona, as much as Pelé scored for Santos in the period 1957-1974

https://t.co/E8G9B6gG…"
1338243375774961676,AllenaNia,2020-12-13 22:04:18,RT @ashhhhhhole: quarantine taught me that u don’t need fun to have alcohol
1338243375774932994,evacabellojmj,2020-12-13 22:04:18,RT @FrLarryRichards: For the Lord comforts His people” Isaiah 52:9 The comfort you seek is found in the embrace of the Savior. He is waitin…
1338243375774932992,CHRISTMASFAIRYY,2020-12-13 22:04:18,"RT @rockymustdie: niggas be like ""my life an anime"" yea nigga Yougetsu no Cooch"
1338243375770853393,TPWKCHLMT,2020-12-13 22:04:18,@timotheeluver the link isn’t working besty
1338243375758258177,morpheuspoem,2020-12-13 22:04:18,"RT @UpdateKGirl: 🏆 COREOGRAFIA DO ANO 🏆
KGirls Music Awards 2020 | #KGMA2020

#1. Scream (DreamCatcher) 🎉 https://t.co/pTQh4zXCKw"
1338243375754080258,theaugustarcher,2020-12-13 22:04:18,not someone coming into my work with a mask that read “this mask is USELESS” like maam the only thing that is useless is your brain 😭😭
1338243375753875456,suemundayky,2020-12-13 22:04:18,@DemShakezula 👌 just don't end up with a knee to the neck like a meth head
1338243375749885954,Tan_Salvaje,2020-12-13 22:04:18,If you gone pardon him pardon my uncle doing 7 in the feds and poochie doing 10 in the feds https://t.co/naQMElo4Cs
1338243375749865472,kamdaughtery,2020-12-13 22:04:18,RT @granblue_en: Shinobu Kocho’s Charge Attack: Butterfly Dance: Caprice https://t.co/0B6kpeVz4Z
1338243375741464579,EroSanniN80,2020-12-13 22:04:18,@PinkRabbits__ They even give 10 or 20 dollars gifts to gain the trust of others. @Bluffyt gave me a 10 dollar psn card before the PS5 scam.
1338243375733108743,RespeckMySixers,2020-12-13 22:04:18,@djelzee He really don’t fw Carson man 😭
1338243375733088257,StatixShox,2020-12-13 22:04:18,I'd have to say my favorite album would be the unplugged
1338243375728889865,RockofGibrltar,2020-12-13 22:04:18,RT @D_1andOnly_: Called mama broke and randomly hit a cartwheel mid apology. Kids don’t give af LMAOOOOO
1338243375728709633,alvin28dykes,2020-12-13 22:04:18,@mayaboiii On god! Just don’t settle for less queen!
1338243375720509444,meganpurplesBTS,2020-12-13 22:04:18,RT @vmintine: vminjoon everybody https://t.co/seYwfABzWM
1338243375720501249,SlickMagz,2020-12-13 22:04:18,RT @DragoniteParody: the true person of the year.... https://t.co/Y6xICK3b9I
1338243375712129025,LexHarris5,2020-12-13 22:04:18,@Gamer14Epic I could take you bro. I mean it.
1338243375711961091,Ellipsis709,2020-12-13 22:04:18,@KeyDedede So does mine (it disappeared) https://t.co/I3KDybVS8w
1338243375707922432,Manuel_Bx,2020-12-13 22:04:18,RT @holdmyale: Hold my beer while I jump my motorcycle. https://t.co/BlRMcaf0WI
1338243375707824129,kinganaa_,2020-12-13 22:04:18,My car already needs a car wash 🥴
1338243375703740417,FULLMOONMURDERS,2020-12-13 22:04:18,this offense looks terrible
1338243375699533827,abdulg112,2020-12-13 22:04:18,What about Holding? https://t.co/TOur8AXBrz
1338243375699533825,2ParkCity,2020-12-13 22:04:18,RT @Gingrich_of_PA: Holy shit. @FrankLuntz just chastised someone other than himself for not being accurate or reliable. The irony scale is…
1338243375695351808,BrianFi23036027,2020-12-13 22:04:18,@BreitbartNews Corrupt and despicable. Zero credibility. Fight this evil everyday 🇺🇸🇺🇸🇺🇸
1338243375695196160,jashead,2020-12-13 22:04:18,"RT @bungdan: Newt Gingrich admitting that his political career and that of all of his knuckle dragging pseudo ""constitutional conservative""…"
1338243375695187968,AGMason368,2020-12-13 22:04:18,RT @realDonaldTrump: MOST CORRUPT ELECTION IN U.S. HISTORY!
1338243375686934534,_PerfectlyDope,2020-12-13 22:04:18,RT @kmintuition: 🥺🥺🥺🥺🥺🥺🥺🥺 cause wait https://t.co/hxaMjDc84m
1338243375686881281,neovteenz,2020-12-13 22:04:18,RT @Nadiabolical: mdr @neovteenz is always my twitter everything
1338243375682752512,marpadsnine,2020-12-13 22:04:18,@pottergxller @callmepottah @pevensiesgab @nathybridgerton @redqueensvtear @clarahpp @swxtlouis @hpotterlife_… https://t.co/Ze0NEVAEhO
1338243375678562304,117Keyser,2020-12-13 22:04:18,Defense needs a break
1338243375678382080,IITC00L,2020-12-13 22:04:18,"RT @ntsana_: dear myself, i'm sorry if one day you will have pain that you think you dont deserve it. i just want you to know that it's oka…"
1338243375674216450,JediGhostBear,2020-12-13 22:04:18,"Hey Amy, what's your favorite flavor of window? https://t.co/FSMZjWFpy4"
1338243375665975296,raviijobanputra,2020-12-13 22:04:18,"@Aleexxies Totally agree, thankfully they’ve had mild symptoms."
1338243375665881089,srwtines,2020-12-13 22:04:18,"anygays, good morning everyone."
1338243375661678593,AZoljan,2020-12-13 22:04:18,RT @stuartpstevens: The greatest danger to America is the naive belief that there is something unique that guarantees America will remain a…
1338243375661600770,SteveL02430979,2020-12-13 22:04:18,RT @realDonaldTrump: THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!
1338243375657492481,deobich,2020-12-13 22:04:18,CHANGMIN WHY U HANG IT LIKE DAT?! SHSHDHHD https://t.co/0jgETAaqbe
1338243375649222657,julianmiflei,2020-12-13 22:04:18,"Papplic-Viewing

#tvog"
1338243375644872704,SelOnTheBrain,2020-12-13 22:04:18,@sobergxmez With all that makeup???
1338243375632363529,vandacapri,2020-12-13 22:04:18,RT @toddstarnes: Move back from defending unborn babies? Move back from peace in the Middle East? Move back from defending religious libert…
1338243375624048643,easymoneychives,2020-12-13 22:04:18,Rodgers should be MVP. This dude is insane. Imagine what this guys career woulda been if the Packers coulda found h… https://t.co/K7Oe1EsRh1
1338243375619837953,Dreeaa9,2020-12-13 22:04:18,RT @shuuuuuuushhhhh: “women are so emotional” bro u threw a controller at the wall after losing a video game
1338243375615524865,CulturalCoAz,2020-12-13 22:04:18,"Making a donation is a way of reaching out a helping hand!  By providing a financial gift, you personally support o… https://t.co/MXzZfM3WRj"
1338243375607242755,KlNGCORE,2020-12-13 22:04:18,WE JAMMIN https://t.co/F3bkYAhkTe
1338243375598882817,esytwts,2020-12-13 22:04:18,"RT @Mochievous: Someone just signed into my Netflix from California. See, I’m in a third world country and you are leeching over my Netflix…"
1338243375598870528,DelgenioS,2020-12-13 22:04:18,@bunsenbernerbmd Aunt
1338243375598809092,NKrombel,2020-12-13 22:04:18,@Marte45856584 @bolledag @BTS_twt True.....I hated the melting beads part.
1338243375598809089,LambertGair,2020-12-13 22:04:18,"RT @Teems_101: Sorry Mikel, it’s the endgame now pal."
1338243375598718979,SundaeShines,2020-12-13 22:04:18,"RT @mcm_ct: ""If it saves even one life, we are willing to ruin the lives of tens of millions of people"" - global elites"
1338243375594688519,rasm69,2020-12-13 22:04:18,RT @DarthJML: It’s all Satan and buttholes with you lot taint it?
1338243375586299904,RASURA_TOLLO,2020-12-13 22:04:18,Because this is literally a school. https://t.co/LiPuT92HHt
1338243375582105606,kingbarb93,2020-12-13 22:04:18,@NICKIMINAJ paying me dust as she should
1338243375581949952,LM10_dll,2020-12-13 22:04:18,messi i love u
1338243375581937664,j_jnbli,2020-12-13 22:04:18,"RT @dearsoftpeach: Love Spell.
a fanfiction/alternate universe`
- by dearsoftpeach, 2020.

 a thread. https://t.co/M6cvLE47MR"
1338243375577899008,caroliiinaatt,2020-12-13 22:04:18,@Freire2426 Change my mind 🥲
1338243375573704704,Randy_Little,2020-12-13 22:04:18,TY da 👻 #ForTheShoe
1338243375569510401,GHASTSTEAR,2020-12-13 22:04:18,wait i have that cat keyboard don’t ask why
1338243375556927490,THOMASGSWAGGA,2020-12-13 22:04:18,RT @CFBONFOX: RT if your team is in a conference championship game next week! 🙌🏆 https://t.co/hJsniwtG0n
1338243375556911104,arjenmark,2020-12-13 22:04:18,@KennyDownSouth FFS. Seriously?? This list has got to be a piss take. Surely?
1338243375552733185,evanspringle,2020-12-13 22:04:18,RT @cluedont: All films are Christmas films if you watch them at Christmas.
1338243375552663559,OCEAN_LEAD,2020-12-13 22:04:18,Pitakwa Turn up for our Queen Nengi! Tomorrow! https://t.co/qefEtwvFi5
1338243375548559362,Whitney40212912,2020-12-13 22:04:18,RT @bardi_b21: Why is no one talking about this?? https://t.co/Hrq9LEtoIn
1338243375548440576,ZobaidRashid,2020-12-13 22:04:18,Like I said Defense will be the death of us
1338243375548403714,danemadsen,2020-12-13 22:04:18,@thehill Likely not the worst disease she has given them
1338243375544348672,V4MPlREKOO,2020-12-13 22:04:18,three private quotes.. https://t.co/3BQkitoEPS
1338243375540137984,Isaiah_6_Eight,2020-12-13 22:04:18,"With Hunter being a serviceable name for people, why didn't Gatherer ever catch on?

""Oh yeah this is Hunter and th… https://t.co/tanx1YXPgY"
1338243375540133889,reeseysosa,2020-12-13 22:04:18,DIORBOYZ BEEN FLY SINCE BALI
1338243375540080641,colerwelch,2020-12-13 22:04:18,Catch. The. Ball.
1338243375539970049,carlosbkirk,2020-12-13 22:04:18,RT @deep_dab: If my kids start tricking me like ...we might have to fight 😂 https://t.co/hgm4GK06Lo
1338243375531749385,JamilaWells12,2020-12-13 22:04:18,Ohhhh this would be niceeee!!! Fingers crossed 🤞🏾 https://t.co/fJLbrogyGB
1338243375531745281,jakobRbutler,2020-12-13 22:04:18,"You look out the window and smile and say “iTs SnOwInG”, I look out the window and hiss"
1338243375527563266,cNikonphoto,2020-12-13 22:04:18,"RT @4RegimentAAC: Tasked to destroy enemy armour/ supply vehicles, the combined might of 🇬🇧 Apache 🇫🇷 Tiger and Gazelle easily outgunned th…"
1338243375527411712,NitroMa69608514,2020-12-13 22:04:18,@SoraTheDark I'm gonna punch you bro
1338243375519199232,pustls,2020-12-13 22:04:18,"@ululvar ""I'm tired of endlessly pushing fucking actual activism and propaganda into video games.""

that sounds rea… https://t.co/A3sjHKwmcm"
1338243375519178758,goldxnmar,2020-12-13 22:04:18,@HazLovesLou28 whoever says light is getting blocked
1338243375514984451,vicitoria16,2020-12-13 22:04:18,@soundslikepizza how about this: don’t fucking say it. it’s that easy.
1338243375510728704,ninatypewriter,2020-12-13 22:04:18,‘Disgusting Display of Misogyny’: WSJ Faces Backlash for Dr. Jill Biden Op-Ed https://t.co/aO8N28ziBW via @variety
1338243375506534400,JamesEFoster,2020-12-13 22:04:18,"Labour’s popular vote numbers: 

2019 GE: 10.3M 
2017 GE: 12.9M 
2015 GE: 09.3M 
2010 GE: 08.6M 
2005 GE: 09.5M 
20… https://t.co/Ed2zqjfvjQ"
1338243375506411522,DanielYelnats,2020-12-13 22:04:18,Watching gone girl tonight
1338243375498211330,GospelHighway11,2020-12-13 22:04:18,Rev. Robert Lowe Presents: The Moriah City Singers - Expectation (feat. Lucinda Moore) https://t.co/CqYtmMxR9t #nowplaying #gospelmusic
1338243375498211329,TheLabAndField,2020-12-13 22:04:18,"RT @JonnyGeller: With much sadness, I must announce the passing of one the world’s great writers - John le Carré.

https://t.co/hpPFA5nA6D…"
1338243375498190850,EchoG10,2020-12-13 22:04:18,"apparently it's a bug. I don't know if this will log me out of the post wedding conversation so I'm..... going back to an older save.

rip"
1338243375493877761,taskinass,2020-12-13 22:04:18,RT @shuuuuuuushhhhh: “women are so emotional” bro u threw a controller at the wall after losing a video game
1338243375489822727,o_finest,2020-12-13 22:04:18,"@EnigmaQueen_ Lmao.......Why u vexing?....If this all started as a joke, then y can't you take a simple one?....it'… https://t.co/jCWv3vhQYl"
1338243375489675264,MahirLisic,2020-12-13 22:04:18,@catcherbloc @PGennetta @HedleyLamarr23 @HillaryClinton sources?
1338243375489634305,SeanAndrewz,2020-12-13 22:04:18,@verdusaa This is so cute Sal omg
1338243375485480960,champagne_niko,2020-12-13 22:04:18,RT @quenblackwell: stop feeling entitiled to other peoples time.
1338243375473061894,loganschmittart,2020-12-13 22:04:18,Christmas in the Car is the best Bob’s Burgers Christmas episode
1338243375473045504,carmen24171,2020-12-13 22:04:18,"RT @treasure_bllbrd: Most Mentioned KPOP Artists on Twitter Weekly (Dec 5-11)

#3 TREASURE - 2,477,900 Twitter Mentions

cr k_nextbigsound…"
1338243375472979975,TezGVNE,2020-12-13 22:04:18,@MrMilla88 Why yo boy Tariq aint get no pussy sex week 😂😂😂
1338243375472865280,_1of1Booly,2020-12-13 22:04:18,"Remember getting two pair kicks erry school year, was grateful doe 💫. Ima help kids who in that predicament 💯"
1338243375468859396,SiimplyMarcus,2020-12-13 22:04:18,"@ThxtBoyMike I know the game is bad, but streaming wise, you're in a great position averaging 15+ viewers, and the… https://t.co/uUXHM5wbxN"
1338243375468777473,colleen848,2020-12-13 22:04:18,@kkreitman @thebr0keb0i He does have that little problem with Palm Beach where Mar-a-Lago is . It's supposed to be… https://t.co/1V0opheOYj
1338243375460470799,harald2580,2020-12-13 22:04:18,@Jp75621962 @IGN Activition?
1338243375460306944,Mike_uuhhh,2020-12-13 22:04:18,The rest of Nik's gifts need to get here..... Online shopping was supposed to be easier
1338243375456276482,jessobrien0,2020-12-13 22:04:18,@minewtseclipses I’m joining😄
1338243375456194567,MYDlONYSUS,2020-12-13 22:04:18,@jtoni_n sobs
1338243375447691265,coolm00n,2020-12-13 22:04:18,"RT @ammbbbs: level ups music: ☠️🕸🕷🌚⛓🪦

level ups voice: 💖🦋🌞✨🎀🌈"
1338243375439417347,CulchieEgirl,2020-12-13 22:04:18,RT @cats_places: Welcome to the void https://t.co/jqxJN5Pkyg
1338243375435223042,michaeldambold,2020-12-13 22:04:18,"Well, I couldn't find any white chickadee covered oreos, so I bought some gluten free oreos and Giardelli white cho… https://t.co/PCcH9ANXJB"
1338243375431086080,CAddyMcGee,2020-12-13 22:04:18,"RT @CNBC: ""Shark Tank"": Mark Cuban invested 6 figures in a company that turned just $2,500 into $490,000 in sales in 16 months. (via @CNBCM…"
1338243375422566405,MrRoscoes,2020-12-13 22:04:18,"Rivers &amp; Hilton finally connecting 

They did it last week 

Let’s GOOO!!!!!"
1338243375418531841,FuhrerZakk,2020-12-13 22:04:18,"@DamnFineCoffee6 Back in Ch 1 too, While in the church, Ed refers to myth of Icarus when describing human arrogance… https://t.co/zT8jOa9Cfm"
1338243375418511361,JAWUSA3,2020-12-13 22:04:18,"@mastriano777 
I admire and thank you for showing your support for Trump and the election process. I'm for the red… https://t.co/AnlJ4U2OYW"
1338243375418503168,__olayinka,2020-12-13 22:04:18,@DONJAZZY I want to be in a conversation with you @DONJAZZY 😭😭😭😭😭😭😭😭. A DM from you won't be bad
1338243375418445824,realsecular3,2020-12-13 22:04:18,"RT @ExSecular: Everyday modi supporters are called IT cell coolies, 2 rs paid RWs trolls , Bhakts etc .. in reality more than 90% modi supp…"
1338243375414321153,gepehill1,2020-12-13 22:04:18,@Sailordude9980 Haha. Well put.
1338243375405916160,Fumbi29,2020-12-13 22:04:18,"@kevdavis736 Yes, a bad day at the office...&amp; I’m just trying to stay positive for the team.😊"
1338243375405871109,hektorcat,2020-12-13 22:04:18,@MissG_psych Send me an email address on dm and which papers and I will download in the morning
1338243375401725953,chav0d,2020-12-13 22:04:18,eating burger king for the first time in forever poggg
1338243375401725952,TimothyJMartin2,2020-12-13 22:04:18,"RT @DiamondandSilk: How can you certify, what you can't verify?

How can you certify an election, if you can't verify the signatures?"
1338243375393333254,leeshadey,2020-12-13 22:04:18,New found respect for people with businesses who can run social media’s. I’ve had to sit here and plan out a weekly… https://t.co/0eKW6SD15D
1338243375393198080,Brick_Suit,2020-12-13 22:04:18,@FQgrl It wasn't set up.
1338243375393193986,p_pnonly,2020-12-13 22:04:18,RT @JKST8R: omg its billie eilish https://t.co/erqyDzlinl
1338243375384977409,kringeyxy,2020-12-13 22:04:18,"RT @heavenbrat: imagine someone listening to a love song and thinking of u,,,,cute"
1338243375376556041,mmutugi26,2020-12-13 22:04:18,RT @biolakazeem: Actual human beings really think Arsenal players will deeply respect Arteta after watching him conspire with senior manage…
1338243375376420864,WolfWisher1,2020-12-13 22:04:18,@scump Sure lol good luck @PhilidelphiaEa1
1338243375368167424,nicmila1,2020-12-13 22:04:18,@rfibloodline yup yup
1338243375359815680,Tillymooze,2020-12-13 22:04:18,RT @Arron_banks: The best trade deal in history doesn’t leave us with a £100 billion EU trade and a healthy surplus with the rest of the wo…
1338243375359733763,moonvm_2,2020-12-13 22:04:18,this is so cute godd https://t.co/McFmfRMeJA
1338243375351427073,Akaleth,2020-12-13 22:04:18,"@9thOnBreakers My heart wants to say Lightning Bolt, but I'm almost certain there's a better answer."
1338243375351402501,saywattharry,2020-12-13 22:04:18,RT @saywattharry: Who's going first?
1338243375343013889,ranaaamirl,2020-12-13 22:04:18,"RT @MashwaniAzhar: Can someone please identify this guy?

Will request relevant authority to look into this matter of labour exploitation."
1338243375342956551,mariposadeoro_,2020-12-13 22:04:18,@TheH_isSilent_ Wasn’t his preference 🤣
1338243375338840065,_elizoe_,2020-12-13 22:04:18,RT @ahemyg: namjoon’s voice is perfect for a nature documentary
1338243375338840064,mannydewx2,2020-12-13 22:04:18,if i’m muted by any of you pls keep it that way 😂
1338243375334633473,TheeGemini__,2020-12-13 22:04:18,RT @DaNightWonder: My Homie has been missing. He is out here in the LA area. last seen last Saturday. He had on a green tshirt and some rip…
1338243375334625284,SapphireCatz,2020-12-13 22:04:18,RT @HaYoMiDe_: Go and sleep because nobody will call or text you🙄🙄
1338243375334522881,cockissinhole,2020-12-13 22:04:18,@UMichFootball hahahaha. So just skip games you don’t want to play? The Ohio State should have been a forfeit
1338243375334445056,gimbapkookoo,2020-12-13 22:04:18,RT @gimbapkookoo: excuse the gimbap while he wipes toxicity off of your timeline https://t.co/52dwal8NbA
1338243375330451459,highnhungry,2020-12-13 22:04:18,RT @weloveyoudeka: Disney used to say “new episode at 8/7 central” like we knew wtf that meant
1338243375330430976,EvansDabee,2020-12-13 22:04:18,RT @DONJAZZY: UPDATE!! 3 days fasting not going well. Abort mission. https://t.co/O2CanHz8MH
1338243375330373632,Francis_3,2020-12-13 22:04:18,@johnpavlovitz Does right matter when it comes so late?
1338243375326261253,biacastro120,2020-12-13 22:04:18,"Candy Store
Heathers: the musical https://t.co/Q3zmKBvUkt"
1338243375326244872,Anthony_Parisii,2020-12-13 22:04:18,@miriame33 @News12LI because the women just accused him
1338243375326171136,lion6k,2020-12-13 22:04:18,REPLY WITH NEW NAMES https://t.co/nT8IjdQmuZ
1338243375317848068,btsOxygen_,2020-12-13 22:04:18,"RT @yehbts: were getting kth1 in 17 days 

 https://t.co/AAax5T65ip"
1338243375309393921,AghilesUTD,2020-12-13 22:04:18,Iconic 🙌 https://t.co/crqjw7OaGj
1338243375305117696,bomAtomzZ__rj,2020-12-13 22:04:18,"RT @jenokitz: if nct dream not comfort place, why these?? https://t.co/DfmWYNyG5Y"
1338243375296901121,DataDrivenPick,2020-12-13 22:04:18,@ParlayPowerPlay Thanks a lot mate! Appreciate the nice words!
1338243375292588033,netheritenoodle,2020-12-13 22:04:18,"RT @Etherea43735137: I’m watching Tommy’s stream rn and it’s amazing XD 

Did a quick sketch of Mexican Dream and Girl Dream 🇲🇽 https://t.c…"
1338243375284285441,Schoolboy_Tou,2020-12-13 22:04:18,I took Taysom Hill out my TE spot in that one league this week ...
1338243375284162560,m_brosnan,2020-12-13 22:04:18,@ArthurJamesOD Yeah that's a great piece. I think the solution is two fold. It needs a new rule for blatant fouls b… https://t.co/JLf2CUNHoQ
1338243375280005120,xplrlangue,2020-12-13 22:04:18,"@xplrforwebber Same, like how do u accomplish that"
1338243375275810817,lumonsy,2020-12-13 22:04:18,"RT @HypifyGroup: Giveaway!🥳🎉

RULES: FOLLOW ALL- RETWEET - TAG A FRIEND

@HypifyGroup -5x 3 Day Trials

@NextGen0011 -1x Month

@DimensionI…"
1338243375275802625,moujaann,2020-12-13 22:04:18,RT @sarahmaIoney: I can officially say I’ve worn a mask more than a bra this year
1338243375271710723,RagingIguana,2020-12-13 22:04:18,@1966Classic @VolRumorMill Last two searches were because of AD incompetence and the fact that we waited too long to act
1338243375271534594,swastik_rath,2020-12-13 22:04:18,"Even when he got isolated pretty much the whole game, Messi still managed a performance like this man! He is just unreal🐐"
1338243375267536898,jeonlovc,2020-12-13 22:04:18,O2L STREAM ☺️☺️☺️☺️☺️☺️
1338243375267504133,Monokromatick,2020-12-13 22:04:18,@DONJAZZY Just buy paracetamol Down ...
1338243375263170560,DonYap17,2020-12-13 22:04:18,@RealMattCouch The pores of the best masks are ten times bigger than any virus. It's like a six-foot man walking th… https://t.co/KpNUg7HoHn
1338243375246569472,RiepmaRoos,2020-12-13 22:04:18,@findingfletcher when are we going to get the feel music video? Because I absolutely loveee the song! It is on repeat😍🤩!!
1338243375242256386,silentNomore_gi,2020-12-13 22:04:18,"RT @DanSantos8: PMAJ. Carolina Ilagan San Pedro, 43, FEO Camp Crame, was victimized by the ‘Basag Kotse’ after parking her car at a restaur…"
1338243375238180864,TommyAshton2,2020-12-13 22:04:18,"RT @CraigMealy: There’s a group of players full of confidence who have won 6 games and play pretty nice stuff.
And they can’t get anywhere…"
